,music,singer,music_id,release_date,category,music_like,comment_count
3884,연기,기리보이,32961283,2020.10.04,랩/힙합,27517,124
3885,Make A Wish,NCTU,32979566,2020.10.12,"댄스, 랩/힙합",98009,3372
3886,잠이 들어야,로꼬,32987478,2020.10.14,랩/힙합,37327,144
3887,하루도 그대를 사랑하지 않은 적이 없었다,임창정,31316695,2018.09.19,발라드,176582,687
3888,힘든 건 사랑이 아니다,임창정,32998018,2020.10.19,발라드,115675,752
3889,놓아줘,크러쉬,32999763,2020.10.20,R&B/Soul,62889,388
3890,HOME;RUN,세븐틴,32996474,2020.10.19,댄스,84488,4522
3891,딩가딩가,마마무,33001672,2020.10.20,댄스,70611,600
3892,ALIEN,이수현,32995890,2020.10.16,댄스,46877,578
3893,사랑하고 싶지 않아 ),XIA,32996308,2020.10.18,발라드,36543,761
3894,Tip Toe,크러쉬,32999764,2020.10.20,R&B/Soul,28983,201
3895,소확행,임창정,32998020,2020.10.19,발라드,56791,297
3896,"사랑 못해, 남들 쉽게 다 하는 거",먼데이키즈,33002813,2020.10.21,발라드,40673,136
3897,행복해,송하예,32996210,2020.10.17,발라드,37127,336
3898,From Home,NCTU,32979577,2020.10.12,발라드,36126,232
3899,Step By Step,크러쉬,32999766,2020.10.20,R&B/Soul,13564,136
3900,잠이 오질 않네요,장범준,33013877,2020.10.24,발라드,165522,900
3901,I CAN`T STOP ME,TWICE,33016659,2020.10.26,댄스,71571,2234
3902,너도 아는,폴킴,33016550,2020.10.27,발라드,57562,187
3903,나랑 같이 걸을래,적재,33011180,2020.10.23,발라드,142458,299
3904,행복하니,케이시,33013735,2020.10.26,발라드,25833,62
3905,5시 53분의 하늘에서 발견한 너와 나,투모로우바이투게더,33016453,2020.10.26,댄스,80695,2063
3906,HERO,임영웅,34908740,2022.05.02,발라드,91618,3814
3907,AYA,마마무,33034623,2020.11.03,댄스,37662,572
3908,도망가,MINO,33029109,2020.10.30,랩/힙합,67989,795
3909,너의 곁에만 맴돌아,노을,33027247,2020.10.30,발라드,20976,76
3910,Dancing Cartoon,볼빨간사춘기,33037787,2020.11.04,"댄스, 인디음악",26702,174
3911,SALUTE,AB6IX,33214073,2021.01.18,댄스,13668,455
3912,사실 나는,경서예지,32525311,2020.04.12,발라드,99846,254
3913,가을밤에 든 생각,잔나비,33043504,2020.11.06,"인디음악, 록/메탈",123629,701
3914,이데아,태민,33048921,2020.11.09,댄스,28911,793
3915,그 섬,하성운,33048754,2020.11.09,댄스,12679,322
3916,MAGO,여자친구,33048557,2020.11.09,댄스,58673,2638
3917,니 이름 불렀나 봐,VOS,33046410,2020.11.08,발라드,18022,62
3918,My Love,"이승철,태연",33040923,2020.11.05,발라드,24286,175
3919,뻔한남자,이승기,33061829,2020.11.15,발라드,43948,474
3920,HAPPENING,AKMU,33064355,2020.11.16,록/메탈,39979,312
3921,밤하늘의 별을,경서,33061995,2020.11.14,발라드,219532,3193
3922,Blue & Grey,방탄소년단,33077235,2020.11.20,R&B/Soul,115146,1151
3923,잠시,방탄소년단,33077238,2020.11.20,랩/힙합,111109,1198
3924,Stay,방탄소년단,33077240,2020.11.20,댄스,98527,1191
3925,병,방탄소년단,33077239,2020.11.20,랩/힙합,98435,1569
3926,Show Your Love,비투비포유,33064572,2020.11.16,댄스,36511,1308
3927,광장동에서,창모,33061680,2020.11.13,랩/힙합,39266,409
3928,Skit,방탄소년단,33077237,2020.11.20,랩/힙합,60547,541
3929,VVS,"미란이,먼치맨,KhundiPanda,머쉬베놈",33077590,2020.11.21,랩/힙합,208448,4492
3930,Freak,"릴보이,원슈타인,ChillinHomie,스카이민혁",33077591,2020.11.21,랩/힙합,76965,3063
3931,원해,"스윙스,맥대디,Khakii,래원",33077588,2020.11.21,랩/힙합,37015,627
3932,윈윈,"허성현,dsel,가오가이,Untell",33077589,2020.11.21,랩/힙합,35306,908
3933,Black Mamba,aespa,33067476,2020.11.17,댄스,105355,2493
3934,90`s Love,NCTU,33082145,2020.11.23,댄스,76650,2418
3935,음,카이,33097143,2020.11.30,R&B/Soul,56453,1420
3936,혼술하고 싶은 밤,벤,33104090,2020.12.02,발라드,53743,168
3937,LAST PIECE,GOT7,33081449,2020.11.23,랩/힙합,15292,271
3938,내일이 오면 ),릴보이,33115807,2020.12.05,랩/힙합,132894,1639
3939,Achoo,미란이,33115804,2020.12.05,랩/힙합,68243,1038
3940,뿌리,KhundiPanda,33115806,2020.12.05,랩/힙합,66273,1120
3941,적외선 카메라,원슈타인,33115809,2020.12.05,랩/힙합,65700,1132
3942,Panorama,IZONE,33120545,2020.12.07,댄스,97132,2399
3943,부어라 비워라,머쉬베놈,33115808,2020.12.05,랩/힙합,26832,406
3944,어김없이 이 거리에,정승환,33122449,2020.12.08,발라드,23774,197
3945,한 번에 알아본 사랑,양요섭,33107653,2020.12.03,발라드,28095,241
3946,Hate you,백예린,33129885,2020.12.10,R&B/Soul,57191,235
3947,악역,스윙스,33133804,2020.12.12,랩/힙합,41960,505
3948,What Do I Call You,태연,33139117,2020.12.15,R&B/Soul,99518,1089
3949,고독하구만,머쉬베놈,33133799,2020.12.12,랩/힙합,36889,298
3950,잘할게,이승기,33129712,2020.12.10,발라드,31841,231
3951,For You,이하이,33142705,2020.12.16,R&B/Soul,56872,220
3952,Bad News Cypher vol.2,릴보이,33133803,2020.12.12,랩/힙합,26267,464
3953,Hero,KHUNDIPANDA,33133805,2020.12.12,랩/힙합,29420,647
3954,iii,래원,33133800,2020.12.12,랩/힙합,28346,437
3955,한잔이면 지워질까,황인욱,33137384,2020.12.15,발라드,27912,121
3956,CREDIT,릴보이,33150997,2020.12.19,랩/힙합,84091,975
3957,ON AIR,릴보이,33150993,2020.12.19,랩/힙합,53534,592
3958,여백의 미,머쉬베놈,33150994,2020.12.19,랩/힙합,36602,388
3959,서로를 위한 것,나얼,33152647,2020.12.21,발라드,21204,237
3960,가다,머쉬베놈,33150990,2020.12.19,랩/힙합,23395,278
3961,놀이공원,백현,33153163,2020.12.21,R&B/Soul,75751,1375
3962,Text Me Merry Christmas,StraightNoChaser,5493429,2014.11.17,POP,68472,111
3963,Yay  & 팔로알토),래원,4365842,2013.01.01,POP,59687,84
3964,입김,10cm,33157877,2020.12.23,"인디음악, 포크/블루스",27721,89
3965,Oh Santa!,MariahCarey,33116142,2020.12.04,POP,17833,86
3966,VVS,"미란이,먼치맨,KhundiPanda,머쉬베놈",33077590,2020.11.21,랩/힙합,208443,4492
3967,밤하늘의 별을,경서,33061995,2020.11.14,발라드,219525,3193
3968,Dynamite,방탄소년단,32872978,2020.08.24,댄스,451204,19203
3969,잠이 오질 않네요,장범준,33013877,2020.10.24,발라드,165521,900
3970,내일이 오면 ),릴보이,33115807,2020.12.05,랩/힙합,132895,1639
3971,Lovesick Girls,BLACKPINK,32961718,2020.10.02,댄스,231313,3596
3972,힘든 건 사랑이 아니다,임창정,32998018,2020.10.19,발라드,115675,753
3973,취기를 빌려,산들,32794652,2020.07.20,발라드,231698,2070
3974,ON,방탄소년단,33077234,2020.11.20,랩/힙합,243718,5447
3975,CREDIT,릴보이,33150997,2020.12.19,랩/힙합,84091,975
3976,이제 나만 믿어요,임영웅,32508053,2020.04.03,성인가요/트로트,166777,6011
3977,ON AIR,릴보이,33150993,2020.12.19,랩/힙합,53533,592
3978,오래된 노래,스탠딩에그,3894276,2012.09.04,"인디음악, 포크/블루스",256176,605
3979,Savage Love,"Jawsh685,JasonDerulo,BTS",32962258,2020.10.02,POP,203156,2158
3980,Achoo,미란이,33115804,2020.12.05,랩/힙합,68243,1038
3981,내 마음이 움찔했던 순간,규현,32871975,2020.08.23,발라드,121023,477
3982,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU,32061975,2019.09.25,발라드,404157,2457
3983,나랑 같이 걸을래,적재,33011180,2020.10.23,발라드,142457,299
3984,에잇,아이유,32578498,2020.05.06,록/메탈,391743,10043
3985,When We Disco,박진영,32853712,2020.08.12,댄스,82461,587
3986,All I Want For Christmas Is You,MariahCarey,33077591,2020.11.21,랩/힙합,76965,3062
3987,뿌리,KhundiPanda,33115806,2020.12.05,랩/힙합,66272,1120
3988,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,32003395,2019.08.23,"록/메탈, 국내드라마",312455,1468
3989,딩가딩가,마마무,33001672,2020.10.20,댄스,70610,600
3990,악역,스윙스,33133804,2020.12.12,랩/힙합,41960,505
3991,혼술하고 싶은 밤,벤,33104090,2020.12.02,발라드,53742,168
3992,"모든 날, 모든 순간",폴킴,30962526,2018.03.20,"발라드, 국내드라마",420737,1074
3993,Santa Tell Me,ArianaGrande,5475060,2014.11.24,POP,231749,819
3994,늦은 밤 너의 집 앞 골목길에서,노을,32156286,2019.11.07,발라드,207834,1467
3995,What Do I Call You,태연,33139117,2020.12.15,R&B/Soul,99517,1089
3996,Dolphin,오마이걸,32559782,2020.04.27,댄스,202890,3446
3997,DON`T TOUCH ME,환불원정대,32978341,2020.10.10,댄스,157309,2364
3998,How You Like That,BLACKPINK,32720013,2020.06.26,댄스,201506,3884
3999,Blueming,아이유,32183386,2019.11.18,록/메탈,353752,2732
4000,Snowman,Sia,30717645,2022.12.30,POP,245824,637
4001,I CAN`T STOP ME,TWICE,33016659,2020.10.26,댄스,71571,2234
4002,아로하,조정석,32491274,2020.03.27,"발라드, 국내드라마",244816,1363
4003,METEOR,창모,32224272,2019.11.29,랩/힙합,297384,4649
4004,미리 메리 크리스마스,아이유,3053259,2010.12.09,댄스,170815,1083
4005,어떻게 지내,오반,32438894,2020.03.05,"랩/힙합, 인디음악",197742,1988
4006,우린 어쩌다 헤어진 걸까,허각,33164083,2020.12.28,발라드,50295,103
4007,고독하구만,머쉬베놈,33133799,2020.12.12,랩/힙합,36888,298
4008,작은 것들을 위한 시,방탄소년단,31737197,2019.04.12,댄스,441847,8710
4009,마리아,화사,32725013,2020.06.29,댄스,162227,1943
4010,서면역에서,순순희,32570501,2020.05.05,"발라드, 인디음악",63005,241
4011,Memories,Maroon5,32055419,2019.09.20,POP,203297,288
4012,뻔한남자,이승기,33061829,2020.11.15,발라드,43948,474
4013,여백의 미,머쉬베놈,33150994,2020.12.19,랩/힙합,36602,388
4014,잘할게,이승기,33129712,2020.12.10,발라드,31841,231
4015,For You,이하이,33142705,2020.12.16,R&B/Soul,56871,220
4016,Panorama,IZONE,33120545,2020.12.07,댄스,97123,2398
4017,사실 나는,경서예지,32525311,2020.04.12,발라드,99845,254
4018,가을밤에 든 생각,잔나비,33043504,2020.11.06,"인디음악, 록/메탈",123624,701
4019,거짓말이라도 해서 널 보고싶어,백지영,32777869,2020.07.14,발라드,83000,179
4020,마음을 드려요,아이유,32378104,2020.02.15,"발라드, 국내드라마",245228,1800
4021,살짝 설렜어,오마이걸,32559781,2020.04.27,댄스,193163,10499
4022,Love poem,아이유,32143487,2019.11.01,록/메탈,341423,3059
4023,오늘도 빛나는 너에게,마크툽,31853557,2019.06.09,"R&B/Soul, 인디음악",277897,1105
4024,시작,가호,32345931,2020.02.01,"록/메탈, 국내드라마",245666,2331
4025,홀로,이하이,32808616,2020.07.23,R&B/Soul,152614,688
4026,한잔이면 지워질까,황인욱,33137384,2020.12.15,발라드,27913,121
4027,2002,AnneMarie,32825454,2020.07.30,랩/힙합,106895,827
4028,봄날,방탄소년단,30244931,2017.02.13,랩/힙합,542935,12939
4029,사랑은 지날수록 더욱 선명하게 남아,전상근,32651098,2020.06.07,발라드,76103,306
4030,가다,머쉬베놈,33150990,2020.12.19,랩/힙합,23395,278
4031,너를 만나,폴킴,31388145,2018.10.29,발라드,318472,967
4032,우리 왜 헤어져야 해,신예영,32187544,2019.11.20,발라드,135939,602
4033,Dance Monkey,TonesAndI,31979846,2019.08.09,POP,178617,426
4034,소확행,임창정,32998020,2020.10.19,발라드,56792,297
4035,적외선 카메라,원슈타인,33115809,2020.12.05,랩/힙합,65699,1132
4036,그날에 나는 맘이 편했을까,이예준,33107649,2020.12.03,발라드,91465,161
4037,HERO,임영웅,34908740,2022.05.02,발라드,91618,3814
4038,Downtown Baby,블루,30773554,2017.12.06,"랩/힙합, 인디음악",202419,2778
4039,크리스마스니까,"성시경,박효신,이석훈,서인국,빅스",3973781,2012.12.06,발라드,162005,661
4040,처음처럼,엠씨더맥스,32486613,2020.03.25,발라드,115320,3045
4041,안녕,폴킴,31984204,2019.08.12,"발라드, 국내드라마",214557,516
4042,Black Mamba,aespa,33067476,2020.11.17,댄스,105346,2493
4043,서로를 위한 것,나얼,33152647,2020.12.21,발라드,21204,237
4044,"사랑 못해, 남들 쉽게 다 하는 거",먼데이키즈,33002813,2020.10.21,발라드,40672,136
4045,너의 번호를 누르고,안녕,32224166,2019.11.30,"발라드, 인디음악",127003,271
4046,너도 아는,폴킴,33016550,2020.10.27,발라드,57562,187
4047,Bad Boy,"청하,Christopher",32947184,2020.09.23,POP,88851,305
4048,Don`t Start Now,DuaLipa,32137576,2019.11.01,POP,162407,365
4049,사랑하게 될 줄 알았어,전미도,32614125,2020.05.22,"발라드, 국내드라마",154731,1003
4050,아무노래,지코,32313543,2020.01.13,랩/힙합,276240,3050
4051,Blue & Grey,방탄소년단,32790516,2020.07.18,댄스,239790,2866
4052,원해,"스윙스,맥대디,Khakii,래원",33077588,2020.11.21,랩/힙합,37015,627
4053,나로 바꾸자,비,33169122,2020.12.31,댄스,27875,384
4054,Paris In The Rain,Lauv,31341518,2018.10.08,POP,294650,714
4055,행복해,송하예,32996210,2020.10.17,발라드,37126,336
4056,부어라 비워라,머쉬베놈,33115808,2020.12.05,랩/힙합,26832,406
4057,요즘,양다일,33167083,2020.12.29,발라드,26849,85
4058,내 방을 여행하는 법,방탄소년단,33077235,2020.11.20,R&B/Soul,115148,1151
4059,12:45,Etham,31509376,2018.10.26,POP,188329,260
4060,놓아줘,크러쉬,32999763,2020.10.20,R&B/Soul,62889,388
4061,Maniac,ConanGray,32122539,2019.10.25,POP,163113,362
4062,12월의 어느 겨울…,윤도,33160574,2020.12.26,발라드,25905,68
4063,별을 담은 시,"마크툽,이라온",32906021,2020.09.05,"R&B/Soul, 인디음악",60256,286
4064,밝게 빛나는 별이 되어 비춰줄게,송이한,33167063,2020.12.29,R&B/Soul,129131,420
4065,화,아이들,33193809,2021.01.11,댄스,91259,1591
4066,옜다,"머쉬베놈,저스디스",33197422,2021.01.12,랩/힙합,24584,322
4067,What I Said,VICTON,33193796,2021.01.11,댄스,10132,257
4068,Your Lights,이수,33180518,2021.01.07,"록/메탈, 국내영화",23288,187
4069,겨울잠,장덕철,33186725,2021.01.07,발라드,10691,39
4070,Rosario,에픽하이,33214327,2021.01.18,랩/힙합,21922,373
4071,내 얘기 같아,에픽하이,33214328,2021.01.18,랩/힙합,16580,160
4072,불시착,AB6IX,33214073,2021.01.18,댄스,13668,455
4073,정당방위,에픽하이,33214331,2021.01.18,랩/힙합,10863,266
4074,그대 없이 그대와,HYNN,33223396,2021.01.21,발라드,21298,151
4075,수상소감,에픽하이,33214329,2021.01.18,랩/힙합,11032,809
4076,X,청하,33216036,2021.01.19,발라드,12805,141
4077,Celebrity,아이유,33239419,2021.03.25,댄스,331660,4019
4078,이 밤을 빌려 말해요,10cm,33229299,2021.01.24,발라드,99165,194
4079,마지막 날에,규현,33235754,2021.01.26,발라드,16562,159
4080,D-D-DANCE,IZONE,33235654,2021.01.26,댄스,26003,495
4081,I`m Not Cool,현아,33244575,2021.01.28,댄스,43521,476
4082,내 손을 잡아,아이유,3414749,2011.05.25,"발라드, 국내드라마",207641,1116
4083,안아줄게,골든차일드,33232416,2021.01.25,댄스,7412,102
4084,뒤돌아보지 말아요,젝스키스,33264638,2021.02.05,발라드,14762,313
4085,술 한잔 해요,"경서,MJ",33247490,2021.01.31,발라드,32731,122
4086,추억은 만남보다 이별에 남아,정동하,33248758,2021.01.31,발라드,102068,394
4087,고백,허각,33260801,2021.02.04,발라드,47918,80
4088,나의 유일한 너에게,시우민,33248080,2021.01.31,"발라드, 국내드라마",21751,360
4089,마음이 그래,"개코,권진아",33257245,2021.02.04,R&B/Soul,34297,105
4090,밤편지,아이유,30314784,2017.03.24,발라드,454827,2462
4091,Sugar,김우석,33267768,2021.02.08,댄스,8778,162
4092,다시 만날까 봐,이예준,33265859,2021.02.07,발라드,32755,60
4093,서른 밤째 ),윤하,33269643,2021.02.08,발라드,64058,125
4094,흑백사진,KCM,537208,2004.09.07,발라드,28335,79
4095,이불,영탁,33275028,2021.02.10,성인가요/트로트,19702,2892
4096,걷고 싶다,임영웅,33234463,2021.01.26,성인가요/트로트,35622,138
4097,PARANOIA,강다니엘,33286685,2021.02.16,댄스,16973,521
4098,Bicycle,청하,33280399,2021.02.15,댄스,26067,314
4099,Don`t Call Me,샤이니,33305996,2021.02.22,댄스,78596,2251
4100,Beautiful Beautiful,온앤오프,33313442,2021.02.24,댄스,40285,1386
4101,꼬리,선미,33309138,2021.02.23,댄스,33664,328
4102,사랑한단 거짓말은 안 할래,"먼데이키즈,최현준",33303943,2021.02.21,발라드,12963,37
4103,오늘도 난 봄을 기다려,케이시,33293734,2021.02.18,발라드,30447,61
4104,함께 했는데 이별은 나 혼자인 거야,소정,33313675,2021.02.25,발라드,38067,142
4105,롤린,브레이브걸스,30287019,2017.03.07,댄스,298410,7493
4106,좋은 이별이 있을 리가 없잖아,MC몽,33323381,2021.03.02,랩/힙합,16488,157
4107,LOVE DAY,"양요섭,정은지",33331004,2021.03.05,댄스,120031,807
4108,FRIENDS,"릴보이,원슈타인",33320360,2021.02.27,랩/힙합,49062,268
4109,멜로디,ASHISLAND,33315511,2021.02.25,랩/힙합,146118,643
4110,눈이 멀었다,MC몽,33323380,2021.03.02,랩/힙합,7588,96
4111,물망초,MC몽,33323379,2021.03.02,랩/힙합,8029,106
4112,별빛 같은 나의 사랑아,임영웅,33337651,2021.03.09,성인가요/트로트,76819,3254
4113,On The Ground,로제,33346446,2021.03.12,록/메탈,162096,1636
4114,Gone,로제,33346447,2021.03.12,포크/블루스,115307,602
4115,비로소 너에게 도착했다,마크툽,33334097,2021.03.07,"R&B/Soul, 인디음악",28918,233
4116,되풀이,임창정,33338016,2021.03.09,"발라드, 국내드라마",36523,178
4117,FLYING HIGH WITH U,빈첸,33334136,2021.03.07,랩/힙합,48758,249
4118,At My Worst,PinkSweat$,32793011,2020.07.17,R&B/Soul,118515,187
4119,그 한마디,이하이,33347594,2021.03.14,발라드,40348,105
4120,FEEL LIKE,WOODZ,33348793,2021.03.15,R&B/Soul,8186,153
4121,이렇게 좋아해 본 적이 없어요,CHEEZE,33347390,2021.03.14,"발라드, 인디음악",76295,121
4122,운전만해,브레이브걸스,32860397,2020.08.14,댄스,136191,2756
4123,DO or NOT,펜타곤,33348950,2021.03.15,댄스,13690,382
4124,어떤X,제시,33353705,2021.03.17,랩/힙합,32655,243
4125,겨울이 지나고 봄이 오듯이,김나영,33346996,2021.03.14,발라드,15291,32
4126,라일락,아이유,33372781,2021.03.25,댄스,253364,2235
4127,Coin,아이유,33372783,2021.03.25,R&B/Soul,119239,1162
4128,Flu,아이유,33372782,2021.03.25,댄스,69933,389
4129,봄 안녕 봄,아이유,33372784,2021.03.25,발라드,81901,852
